schema_version,sequence,scenario,source,event_timestamp_ns,elapsed_ns,device_id,device_product,vendor_id,product_id,usage_page,usage,report_id,hid_value,hid_logical_min,hid_logical_max,line_delta_y,line_delta_x,fixed_delta_y,fixed_delta_x,point_delta_y,point_delta_x,raw_delta_y,raw_delta_x,accelerated_delta_y,accelerated_delta_x,is_continuous,scroll_phase,momentum_phase,scroll_count
1,161,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,162,ratchet-single-down-clean,hid,13250340254750,23755433959,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,163,ratchet-single-down-clean,cgevent,318008166114,0,,,,,,,,,,,11,0,11.580429,0.000000,116,0,0,0,0,0,0,0,0,0
1,164,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,165,ratchet-single-down-clean,hid,13250370281958,23785461167,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,166,ratchet-single-down-clean,cgevent,318008886767,0,,,,,,,,,,,11,0,11.538315,0.000000,116,0,0,0,0,0,0,0,0,0
1,167,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,168,ratchet-single-down-clean,hid,13250422830708,23838009917,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,169,ratchet-single-down-clean,cgevent,318010147937,0,,,,,,,,,,,11,0,11.418915,0.000000,115,0,0,0,0,0,0,0,0,0
1,170,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,171,ratchet-single-down-clean,hid,13250467371958,23882551167,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-3,-127,127,,,,,,,,,,,,,,
1,172,ratchet-single-down-clean,cgevent,318011216927,0,,,,,,,,,,,11,0,11.549301,0.000000,116,0,0,0,0,0,0,0,0,0
1,173,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,174,ratchet-single-down-clean,hid,13250512592458,23927771667,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,175,ratchet-single-down-clean,cgevent,318012302219,0,,,,,,,,,,,11,0,11.333054,0.000000,114,0,0,0,0,0,0,0,0,0
1,176,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,177,ratchet-single-down-clean,hid,13250662593583,24077772792,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,178,ratchet-single-down-clean,cgevent,318015902246,0,,,,,,,,,,,1,0,0.100006,0.000000,1,0,0,0,0,0,0,0,0,0
