schema_version,sequence,scenario,source,event_timestamp_ns,elapsed_ns,device_id,device_product,vendor_id,product_id,usage_page,usage,report_id,hid_value,hid_logical_min,hid_logical_max,line_delta_y,line_delta_x,fixed_delta_y,fixed_delta_x,point_delta_y,point_delta_x,raw_delta_y,raw_delta_x,accelerated_delta_y,accelerated_delta_x,is_continuous,scroll_phase,momentum_phase,scroll_count
1,210,timing-diagnostic-agent-off,cgevent,314185026231,0,,,,,,,,,,,-13,0,-13.050385,0.000000,-131,0,0,0,0,0,0,0,0,0
1,211,timing-diagnostic-agent-off,hid,12096743804166,0,4341105712,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,212,timing-diagnostic-agent-off,hid,13091051151416,1237192750,4341105712,MX Master 3 Mac,1133,45091,1,56,2,3,-127,127,,,,,,,,,,,,,,
1,213,timing-diagnostic-agent-off,cgevent,314185227634,0,,,,,,,,,,,-13,0,-13.700638,0.000000,-138,0,0,0,0,0,0,0,0,0
1,214,timing-diagnostic-agent-off,hid,12096743804166,0,4341105712,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,215,timing-diagnostic-agent-off,hid,13091057653250,1243694584,4341105712,MX Master 3 Mac,1133,45091,1,56,2,2,-127,127,,,,,,,,,,,,,,
1,216,timing-diagnostic-agent-off,cgevent,314185383678,0,,,,,,,,,,,-14,0,-14.504150,0.000000,-146,0,0,0,0,0,0,0,0,0
1,217,timing-diagnostic-agent-off,hid,12096743804166,0,4341105712,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,218,timing-diagnostic-agent-off,hid,13091065961291,1252002625,4341105712,MX Master 3 Mac,1133,45091,1,56,2,2,-127,127,,,,,,,,,,,,,,
1,219,timing-diagnostic-agent-off,cgevent,314185583071,0,,,,,,,,,,,-14,0,-14.227417,0.000000,-143,0,0,0,0,0,0,0,0,0
1,220,timing-diagnostic-agent-off,hid,12096743804166,0,4341105712,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,221,timing-diagnostic-agent-off,hid,13091080836166,1266877500,4341105712,MX Master 3 Mac,1133,45091,1,56,2,2,-127,127,,,,,,,,,,,,,,
1,222,timing-diagnostic-agent-off,cgevent,314185940068,0,,,,,,,,,,,-13,0,-13.511673,0.000000,-136,0,0,0,0,0,0,0,0,0
1,223,timing-diagnostic-agent-off,hid,12096743804166,0,4341105712,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,224,timing-diagnostic-agent-off,hid,13091087827875,1273869209,4341105712,MX Master 3 Mac,1133,45091,1,56,2,2,-127,127,,,,,,,,,,,,,,
1,225,timing-diagnostic-agent-off,cgevent,314186107869,0,,,,,,,,,,,-13,0,-13.520889,0.000000,-136,0,0,0,0,0,0,0,0,0
1,226,timing-diagnostic-agent-off,hid,12096743804166,0,4341105712,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,227,timing-diagnostic-agent-off,hid,13091102889291,1288930625,4341105712,MX Master 3 Mac,1133,45091,1,56,2,4,-127,127,,,,,,,,,,,,,,
1,228,timing-diagnostic-agent-off,cgevent,314186469343,0,,,,,,,,,,,-13,0,-13.806244,0.000000,-139,0,0,0,0,0,0,0,0,0
1,229,timing-diagnostic-agent-off,hid,12096743804166,0,4341105712,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
